"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2019-0232,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"When running on Windows with enableCmdLineArguments enabled, the CGI Servlet in Apache Tomcat 9.0.0.M1 to 9.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 is vulnerable to Remote Code Execution due to a bug in the way the JRE passes command line arguments to Windows. The CGI Servlet is disabled by default. The CGI option enableCmdLineArguments is disable by default in Tomcat 9.0.x (and will be disabled by default in all versions in response to this vulnerability). For a detailed explanation of the JRE behaviour, see Markus Wulftange's blog (https://codewhitesec.blogspot.com/2016/02/java-and-command-line-injections-in-windows.html) and this archived MSDN blog (https://web.archive.org/web/20161228144344/https://blogs.msdn.microsoft.com/twistylittlepassagesallalike/2011/04/23/everyone-quotes-command-line-arguments-the-wrong-way/).",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,HIGH,8.1,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:2.2/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2020-8022,CWE-276 Incorrect Default Permissions,"A Incorrect Default Permissions vulnerability in the packaging of tomcat on SUSE Enterprise Storage 5, SUSE Linux Enterprise Server 12-SP2-BCL, SUSE Linux Enterprise Server 12-SP2-LTSS, SUSE Linux Enterprise Server 12-SP3-BCL, SUSE Linux Enterprise Server 12-SP3-LTSS, SUSE Linux Enterprise Server 12-SP4, SUSE Linux Enterprise Server 12-SP5, SUSE Linux Enterprise Server 15-LTSS, SUSE Linux Enterprise Server for SAP 12-SP2, SUSE Linux Enterprise Server for SAP 12-SP3, SUSE Linux Enterprise Server for SAP 15, SUSE OpenStack Cloud 7, SUSE OpenStack Cloud 8, SUSE OpenStack Cloud Crowbar 8 allows local attackers to escalate from group tomcat to root. This issue affects: SUSE Enterprise Storage 5 tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP2-BCL tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP2-LTSS tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP3-BCL tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP3-LTSS tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP4 tomcat versions prior to 9.0.35-3.39.1. SUSE Linux Enterprise Server 12-SP5 tomcat versions prior to 9.0.35-3.39.1. SUSE Linux Enterprise Server 15-LTSS tomcat versions prior to 9.0.35-3.57.3. SUSE Linux Enterprise Server for SAP 12-SP2 tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server for SAP 12-SP3 tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server for SAP 15 tomcat versions prior to 9.0.35-3.57.3. SUSE OpenStack Cloud 7 tomcat versions prior to 8.0.53-29.32.1. SUSE OpenStack Cloud 8 tomcat versions prior to 8.0.53-29.32.1. SUSE OpenStack Cloud Crowbar 8 tomcat versions prior to 8.0.53-29.32.1.",NVD,HIGH,7.2,/AV:L/AC:L/Au:N/C:C/I:C/A:C,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:1.8/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2018-8034,CWE-295 Improper Certificate Validation,"The host name verification when using TLS with the WebSocket client was missing. It is now enabled by default. Versions Affected: Apache Tomcat 9.0.0.M1 to 9.0.9, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, and 7.0.35 to 7.0.88.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2019-0199,CWE-400 Uncontrolled Resource Consumption,"The HTTP/2 implementation in Apache Tomcat 9.0.0.M1 to 9.0.14 and 8.5.0 to 8.5.37 accepted streams with excessive numbers of SETTINGS frames and also permitted clients to keep streams open without reading/writing request/response data. By keeping streams open for requests that utilised the Servlet API's blocking I/O, clients were able to cause server-side threads to block eventually leading to thread exhaustion and a DoS.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2019-10072,CWE-667 Improper Locking,The fix for CVE-2019-0199 was incomplete and did not address HTTP/2 connection window exhaustion on write in Apache Tomcat versions 9.0.0.M1 to 9.0.19 and 8.5.0 to 8.5.40 . By not sending WINDOW_UPDATE messages for the connection window (stream 0) clients were able to cause server-side threads to block eventually leading to thread exhaustion and a DoS.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2019-17563,CWE-384 Session Fixation,"When using FORM authentication with Apache Tomcat 9.0.0.M1 to 9.0.29, 8.5.0 to 8.5.49 and 7.0.0 to 7.0.98 there was a narrow window where an attacker could perform a session fixation attack. The window was considered too narrow for an exploit to be practical but, erring on the side of caution, this issue has been treated as a security vulnerability.",NVD,MEDIUM,5.1,/AV:N/AC:H/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:1.6/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2020-11996,NVD-CWE-noinfo,"A specially crafted sequence of HTTP/2 requests sent to Apache Tomcat 10.0.0-M1 to 10.0.0-M5, 9.0.0.M1 to 9.0.35 and 8.5.0 to 8.5.55 could trigger high CPU usage for several seconds. If a sufficient number of such requests were made on concurrent HTTP/2 connections, the server could become unresponsive.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2020-13934,"CWE-401 Missing Release of Memory after Effective Lifetime, CWE-476 NULL Pointer Dereference","An h2c direct connection to Apache Tomcat 10.0.0-M1 to 10.0.0-M6, 9.0.0.M5 to 9.0.36 and 8.5.1 to 8.5.56 did not release the HTTP/1.1 processor after the upgrade to HTTP/2. If a sufficient number of such requests were made, an OutOfMemoryException could occur leading to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2020-13935,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"The payload length in a WebSocket frame was not correctly validated in Apache Tomcat 10.0.0-M1 to 10.0.0-M6, 9.0.0.M1 to 9.0.36, 8.5.0 to 8.5.56 and 7.0.27 to 7.0.104. Invalid payload lengths could trigger an infinite loop. Multiple requests with invalid payload lengths could lead to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2020-17527,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"While investigating bug 64830 it was discovered that Apache Tomcat 10.0.0-M1 to 10.0.0-M9, 9.0.0-M1 to 9.0.39 and 8.5.0 to 8.5.59 could re-use an HTTP request header value from the previous stream received on an HTTP/2 connection for the request associated with the subsequent stream. While this would most likely lead to an error and the closure of the HTTP/2 connection, it is possible that information could leak between requests.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2021-25122,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"When responding to new h2c connection requests, Apache Tomcat versions 10.0.0-M1 to 10.0.0, 9.0.0.M1 to 9.0.41 and 8.5.0 to 8.5.61 could duplicate request headers and a limited amount of request body from one request to another meaning user A and user B could both see the results of user A's request.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2021-41079,"CWE-20 Improper Input Validation, CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop')","Apache Tomcat 8.5.0 to 8.5.63, 9.0.0-M1 to 9.0.43 and 10.0.0-M1 to 10.0.2 did not properly validate incoming TLS packets. When Tomcat was configured to use NIO+OpenSSL or NIO2+OpenSSL for TLS, a specially crafted packet could be used to trigger an infinite loop resulting in a denial of service.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2022-42252,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),"If Apache Tomcat 8.5.0 to 8.5.82, 9.0.0-M1 to 9.0.67, 10.0.0-M1 to 10.0.26 or 10.1.0-M1 to 10.1.0 was configured to ignore invalid HTTP headers via setting rejectIllegalHeader to false (the default for 8.5.x only), Tomcat did not reject a request containing an invalid Content-Length header making a request smuggling attack possible if Tomcat was located behind a reverse proxy that also failed to reject the request with the invalid header.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2023-44487,CWE-400 Uncontrolled Resource Consumption,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,HIGH,27,IETF,HTTP/2,HTTP/2 Rapid Reset Attack Vulnerability,2023-10-10,HTTP/2 contains a rapid reset vulnerability that allows for a distributed denial-of-service attack (DDoS).,Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.,2023-10-31,https://blog.cloudflare.com/technical-breakdown-http2-rapid-reset-ddos-attack/
spring-boot\spring-boot-admin\spring-boot-admin_server,"Tue, 23 Jan 2024 22:28:07 +0800",spring-boot-admin_server-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.31.jar,D:\Developers\SourceCodes\GitHub\SpringProjects\SpringCloud\run_jar\spring-boot\spring-boot-admin\spring-boot-admin_server\spring-boot-admin_server-0.0.1-SNAPSHOT.jar\BOOT-INF\lib\tomcat-embed-websocket-8.5.31.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",eccd8bc1e470d591c6aba09d575e58cd,06564e716b89de5eaa0dd234ae7989576503ddf3,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.31,"cpe:2.3:a:apache:tomcat:8.5.31:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.31:*:*:*:*:*:*:*",CVE-2023-46589,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),"Improper Input Validation vulnerability in Apache Tomcat.Tomcat from 11.0.0-M1 through 11.0.0-M10, from 10.1.0-M1 through 10.1.15, from 9.0.0-M1 through 9.0.82 and from 8.5.0 through 8.5.95 did not correctly parse HTTP trailer headers. A trailer header that exceeded the header size limit could cause Tomcat to treat a single  request as multiple requests leading to the possibility of request  smuggling when behind a reverse proxy.  Users are recommended to upgrade to version 11.0.0-M11��onwards, 10.1.16 onwards, 9.0.83 onwards or 8.5.96 onwards, which fix the issue.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,HIGH,27,"","","","","","","",""
